Name,City,Product,Quantity,Price,Name,City,Product,Quantity,Price
David,Tokyo,Mouse,10,977,David,Tokyo,Mouse,10,977
Bob,Sydney,Phone,3,369,Bob,Sydney,Phone,3,369
Frank,Sydney,Tablet,1,494,Frank,Sydney,Tablet,1,494
Eve,Tokyo,Keyboard,3,262,Eve,Tokyo,Keyboard,3,262
David,New York,Phone,10,901,David,New York,Phone,10,901
Eve,Berlin,Mouse,4,815,Eve,Berlin,Mouse,4,815
Eve,Berlin,Laptop,2,632,Eve,Berlin,Laptop,2,632
Bob,London,Tablet,3,343,Bob,London,Tablet,3,343
Frank,Paris,Keyboard,1,161,Frank,Paris,Keyboard,1,161
David,New York,Keyboard,5,440,David,New York,Keyboard,5,440
Frank,Tokyo,Monitor,7,511,Frank,Tokyo,Monitor,7,511
Alice,Tokyo,Keyboard,2,825,Alice,Tokyo,Keyboard,2,825
Charlie,Berlin,Phone,3,556,Charlie,Berlin,Phone,3,556
Charlie,Tokyo,Mouse,5,185,Charlie,Tokyo,Mouse,5,185
David,London,Mouse,10,779,David,London,Mouse,10,779
Alice,London,Tablet,3,432,Alice,London,Tablet,3,432
Frank,Tokyo,Tablet,8,612,Frank,Tokyo,Tablet,8,612
Alice,Sydney,Laptop,4,691,Alice,Sydney,Laptop,4,691
Frank,Sydney,Keyboard,5,190,Frank,Sydney,Keyboard,5,190
David,Sydney,Tablet,7,748,David,Sydney,Tablet,7,748
Charlie,Berlin,Phone,2,401,Charlie,Berlin,Phone,2,401
David,Paris,Tablet,10,884,David,Paris,Tablet,10,884
Alice,Sydney,Keyboard,3,165,Alice,Sydney,Keyboard,3,165
Eve,Tokyo,Mouse,6,306,Eve,Tokyo,Mouse,6,306
Alice,London,Mouse,2,321,Alice,London,Mouse,2,321
Eve,Berlin,Monitor,7,929,Eve,Berlin,Monitor,7,929
Eve,Tokyo,Phone,3,312,Eve,Tokyo,Phone,3,312
Alice,Tokyo,Tablet,4,187,Alice,Tokyo,Tablet,4,187
David,Berlin,Laptop,3,513,David,Berlin,Laptop,3,513
Bob,Sydney,Tablet,2,605,Bob,Sydney,Tablet,2,605
Frank,New York,Monitor,4,724,Frank,New York,Monitor,4,724
Bob,Paris,Laptop,3,1000,Bob,Paris,Laptop,3,1000
Alice,Sydney,Mouse,7,153,Alice,Sydney,Mouse,7,153
Eve,Sydney,Keyboard,9,700,Eve,Sydney,Keyboard,9,700
Alice,New York,Mouse,3,858,Alice,New York,Mouse,3,858
Frank,Paris,Monitor,4,740,Frank,Paris,Monitor,4,740
Charlie,London,Monitor,8,511,Charlie,London,Monitor,8,511
Frank,New York,Phone,2,263,Frank,New York,Phone,2,263
Charlie,Sydney,Laptop,1,496,Charlie,Sydney,Laptop,1,496
Eve,Sydney,Keyboard,10,506,Eve,Sydney,Keyboard,10,506
Bob,London,Monitor,3,303,Bob,London,Monitor,3,303
Bob,New York,Phone,8,991,Bob,New York,Phone,8,991
Bob,Berlin,Phone,1,479,Bob,Berlin,Phone,1,479
David,Tokyo,Keyboard,2,440,David,Tokyo,Keyboard,2,440
Eve,Berlin,Keyboard,5,645,Eve,Berlin,Keyboard,5,645
Bob,Sydney,Monitor,2,476,Bob,Sydney,Monitor,2,476
David,Paris,Tablet,3,336,David,Paris,Tablet,3,336
Bob,Berlin,Mouse,6,340,Bob,Berlin,Mouse,6,340
Bob,Paris,Laptop,7,303,Bob,Paris,Laptop,7,303
Frank,London,Phone,8,661,Frank,London,Phone,8,661
David,Tokyo,Keyboard,1,778,David,Tokyo,Keyboard,1,778
David,Tokyo,Mouse,2,509,David,Tokyo,Mouse,2,509
Charlie,Paris,Monitor,2,512,Charlie,Paris,Monitor,2,512
Bob,Tokyo,Mouse,2,595,Bob,Tokyo,Mouse,2,595
David,Tokyo,Keyboard,4,900,David,Tokyo,Keyboard,4,900
Alice,Tokyo,Mouse,4,444,Alice,Tokyo,Mouse,4,444
Alice,Berlin,Keyboard,5,976,Alice,Berlin,Keyboard,5,976
Frank,Berlin,Laptop,7,895,Frank,Berlin,Laptop,7,895
Bob,London,Tablet,10,192,Bob,London,Tablet,10,192
Charlie,London,Tablet,1,903,Charlie,London,Tablet,1,903
Charlie,Berlin,Monitor,1,579,Charlie,Berlin,Monitor,1,579
Bob,Paris,Monitor,7,611,Bob,Paris,Monitor,7,611
David,London,Tablet,7,660,David,London,Tablet,7,660
Charlie,Sydney,Keyboard,8,677,Charlie,Sydney,Keyboard,8,677
Eve,Berlin,Phone,2,599,Eve,Berlin,Phone,2,599
Charlie,Tokyo,Phone,9,449,Charlie,Tokyo,Phone,9,449
Alice,Sydney,Phone,2,523,Alice,Sydney,Phone,2,523
Eve,Tokyo,Keyboard,2,411,Eve,Tokyo,Keyboard,2,411
Eve,New York,Monitor,5,602,Eve,New York,Monitor,5,602
Bob,Paris,Phone,9,972,Bob,Paris,Phone,9,972
Alice,Sydney,Mouse,4,593,Alice,Sydney,Mouse,4,593
Alice,Sydney,Laptop,9,181,Alice,Sydney,Laptop,9,181
Alice,Sydney,Tablet,2,766,Alice,Sydney,Tablet,2,766
David,Paris,Phone,2,226,David,Paris,Phone,2,226
Charlie,London,Phone,5,828,Charlie,London,Phone,5,828
Eve,New York,Tablet,4,675,Eve,New York,Tablet,4,675
Bob,Berlin,Keyboard,8,897,Bob,Berlin,Keyboard,8,897
Frank,New York,Laptop,4,791,Frank,New York,Laptop,4,791
Alice,London,Phone,9,489,Alice,London,Phone,9,489
Alice,Berlin,Tablet,10,222,Alice,Berlin,Tablet,10,222
Frank,Berlin,Tablet,8,295,Frank,Berlin,Tablet,8,295
David,Tokyo,Monitor,2,254,David,Tokyo,Monitor,2,254
David,New York,Tablet,10,457,David,New York,Tablet,10,457
David,Berlin,Laptop,6,861,David,Berlin,Laptop,6,861
Bob,Sydney,Monitor,9,196,Bob,Sydney,Monitor,9,196
Charlie,New York,Keyboard,4,775,Charlie,New York,Keyboard,4,775
Eve,Sydney,Phone,1,196,Eve,Sydney,Phone,1,196
Charlie,Berlin,Laptop,2,771,Charlie,Berlin,Laptop,2,771
Frank,London,Laptop,6,783,Frank,London,Laptop,6,783
Bob,Paris,Monitor,6,872,Bob,Paris,Monitor,6,872
Bob,Berlin,Monitor,9,361,Bob,Berlin,Monitor,9,361
Frank,Paris,Keyboard,8,770,Frank,Paris,Keyboard,8,770
Eve,Tokyo,Mouse,6,580,Eve,Tokyo,Mouse,6,580
Eve,New York,Monitor,5,375,Eve,New York,Monitor,5,375
Alice,Paris,Keyboard,8,943,Alice,Paris,Keyboard,8,943
Alice,Berlin,Tablet,3,801,Alice,Berlin,Tablet,3,801
Frank,London,Tablet,5,232,Frank,London,Tablet,5,232
Alice,London,Laptop,10,542,Alice,London,Laptop,10,542
David,Paris,Keyboard,10,389,David,Paris,Keyboard,10,389
Alice,Berlin,Tablet,3,855,Alice,Berlin,Tablet,3,855
Alice,London,Monitor,9,720,Alice,London,Monitor,9,720
Eve,Sydney,Laptop,9,116,Eve,Sydney,Laptop,9,116
Frank,Tokyo,Tablet,9,776,Frank,Tokyo,Tablet,9,776
Bob,Paris,Tablet,4,299,Bob,Paris,Tablet,4,299
Frank,London,Mouse,9,972,Frank,London,Mouse,9,972
Eve,Berlin,Phone,6,987,Eve,Berlin,Phone,6,987
Frank,Tokyo,Phone,10,895,Frank,Tokyo,Phone,10,895
Alice,Paris,Monitor,5,377,Alice,Paris,Monitor,5,377
Eve,New York,Monitor,8,353,Eve,New York,Monitor,8,353
Frank,Paris,Phone,9,538,Frank,Paris,Phone,9,538
Frank,New York,Tablet,3,666,Frank,New York,Tablet,3,666
Alice,Tokyo,Keyboard,6,654,Alice,Tokyo,Keyboard,6,654
David,Berlin,Monitor,4,985,David,Berlin,Monitor,4,985
Alice,Tokyo,Monitor,5,700,Alice,Tokyo,Monitor,5,700
Bob,Sydney,Keyboard,10,884,Bob,Sydney,Keyboard,10,884
Frank,Sydney,Monitor,5,890,Frank,Sydney,Monitor,5,890
Bob,Paris,Tablet,1,363,Bob,Paris,Tablet,1,363
David,London,Tablet,6,135,David,London,Tablet,6,135
Bob,Paris,Laptop,5,397,Bob,Paris,Laptop,5,397
Alice,Paris,Keyboard,6,632,Alice,Paris,Keyboard,6,632
Bob,New York,Keyboard,2,392,Bob,New York,Keyboard,2,392
Frank,New York,Mouse,6,883,Frank,New York,Mouse,6,883
Alice,Sydney,Phone,4,532,Alice,Sydney,Phone,4,532
Eve,Paris,Laptop,6,998,Eve,Paris,Laptop,6,998
Eve,Sydney,Phone,9,928,Eve,Sydney,Phone,9,928
Bob,Tokyo,Phone,6,977,Bob,Tokyo,Phone,6,977
Eve,Paris,Keyboard,10,143,Eve,Paris,Keyboard,10,143
David,Tokyo,Keyboard,9,657,David,Tokyo,Keyboard,9,657
Bob,Tokyo,Tablet,7,290,Bob,Tokyo,Tablet,7,290
David,Sydney,Laptop,3,568,David,Sydney,Laptop,3,568
David,London,Keyboard,7,673,David,London,Keyboard,7,673
Charlie,London,Laptop,8,933,Charlie,London,Laptop,8,933
Bob,Tokyo,Keyboard,2,653,Bob,Tokyo,Keyboard,2,653
David,London,Tablet,10,450,David,London,Tablet,10,450
David,Berlin,Phone,3,997,David,Berlin,Phone,3,997
David,London,Mouse,1,907,David,London,Mouse,1,907
David,Paris,Phone,2,241,David,Paris,Phone,2,241
Charlie,Paris,Mouse,1,633,Charlie,Paris,Mouse,1,633
Charlie,New York,Keyboard,4,557,Charlie,New York,Keyboard,4,557
David,Berlin,Tablet,4,112,David,Berlin,Tablet,4,112
Frank,Sydney,Laptop,5,629,Frank,Sydney,Laptop,5,629
Eve,Paris,Phone,7,576,Eve,Paris,Phone,7,576
Charlie,Paris,Keyboard,9,818,Charlie,Paris,Keyboard,9,818
Bob,Tokyo,Mouse,9,918,Bob,Tokyo,Mouse,9,918
Eve,Paris,Mouse,7,733,Eve,Paris,Mouse,7,733
Eve,Paris,Mouse,3,428,Eve,Paris,Mouse,3,428
Bob,New York,Laptop,7,358,Bob,New York,Laptop,7,358
Frank,Paris,Laptop,3,158,Frank,Paris,Laptop,3,158
Bob,Tokyo,Monitor,10,653,Bob,Tokyo,Monitor,10,653
Bob,Tokyo,Mouse,5,698,Bob,Tokyo,Mouse,5,698
Frank,Sydney,Laptop,5,909,Frank,Sydney,Laptop,5,909
Frank,London,Mouse,8,756,Frank,London,Mouse,8,756
Frank,Sydney,Keyboard,3,1000,Frank,Sydney,Keyboard,3,1000
Alice,Berlin,Monitor,9,876,Alice,Berlin,Monitor,9,876
David,New York,Tablet,10,174,David,New York,Tablet,10,174
Frank,Tokyo,Phone,5,247,Frank,Tokyo,Phone,5,247
Alice,Sydney,Monitor,6,598,Alice,Sydney,Monitor,6,598
Charlie,Paris,Laptop,5,943,Charlie,Paris,Laptop,5,943
Eve,Berlin,Phone,8,833,Eve,Berlin,Phone,8,833
Charlie,New York,Phone,8,635,Charlie,New York,Phone,8,635
David,Tokyo,Laptop,2,113,David,Tokyo,Laptop,2,113
Bob,Paris,Tablet,10,438,Bob,Paris,Tablet,10,438
Alice,Tokyo,Phone,10,235,Alice,Tokyo,Phone,10,235
Alice,Tokyo,Keyboard,8,340,Alice,Tokyo,Keyboard,8,340
Eve,London,Tablet,4,565,Eve,London,Tablet,4,565
Eve,New York,Mouse,10,595,Eve,New York,Mouse,10,595
Alice,Berlin,Laptop,1,957,Alice,Berlin,Laptop,1,957
Frank,Tokyo,Tablet,2,201,Frank,Tokyo,Tablet,2,201
Alice,Paris,Keyboard,6,326,Alice,Paris,Keyboard,6,326
Eve,Paris,Phone,5,872,Eve,Paris,Phone,5,872
Charlie,New York,Phone,4,831,Charlie,New York,Phone,4,831
Eve,Tokyo,Monitor,10,585,Eve,Tokyo,Monitor,10,585
Alice,London,Monitor,1,120,Alice,London,Monitor,1,120
David,Sydney,Keyboard,1,784,David,Sydney,Keyboard,1,784
David,Berlin,Monitor,2,672,David,Berlin,Monitor,2,672
David,London,Laptop,5,519,David,London,Laptop,5,519
Alice,Berlin,Keyboard,3,687,Alice,Berlin,Keyboard,3,687
Charlie,Sydney,Monitor,8,163,Charlie,Sydney,Monitor,8,163
Alice,Paris,Tablet,7,114,Alice,Paris,Tablet,7,114
David,Tokyo,Monitor,7,575,David,Tokyo,Monitor,7,575
Eve,Sydney,Phone,4,889,Eve,Sydney,Phone,4,889
Frank,New York,Laptop,3,529,Frank,New York,Laptop,3,529
Eve,Tokyo,Phone,1,260,Eve,Tokyo,Phone,1,260
Eve,Paris,Keyboard,7,834,Eve,Paris,Keyboard,7,834
Frank,New York,Mouse,3,355,Frank,New York,Mouse,3,355
Charlie,London,Keyboard,9,738,Charlie,London,Keyboard,9,738
Eve,Sydney,Tablet,8,485,Eve,Sydney,Tablet,8,485
Charlie,New York,Tablet,9,910,Charlie,New York,Tablet,9,910
Frank,Tokyo,Phone,9,215,Frank,Tokyo,Phone,9,215
Frank,Sydney,Laptop,5,959,Frank,Sydney,Laptop,5,959
Frank,Tokyo,Keyboard,9,665,Frank,Tokyo,Keyboard,9,665
Eve,New York,Laptop,4,433,Eve,New York,Laptop,4,433
Charlie,Sydney,Phone,5,372,Charlie,Sydney,Phone,5,372
Frank,Berlin,Tablet,5,107,Frank,Berlin,Tablet,5,107
Alice,Paris,Phone,5,714,Alice,Paris,Phone,5,714
Bob,Paris,Keyboard,7,130,Bob,Paris,Keyboard,7,130
Charlie,London,Laptop,9,895,Charlie,London,Laptop,9,895
Frank,New York,Tablet,2,631,Frank,New York,Tablet,2,631
Frank,New York,Phone,3,771,Frank,New York,Phone,3,771
David,Tokyo,Tablet,5,789,David,Tokyo,Tablet,5,789
Frank,Tokyo,Tablet,4,296,Frank,Tokyo,Tablet,4,296
Eve,Sydney,Phone,9,866,Eve,Sydney,Phone,9,866
Bob,London,Keyboard,7,871,Bob,London,Keyboard,7,871
Charlie,Sydney,Tablet,8,529,Charlie,Sydney,Tablet,8,529
Frank,Sydney,Laptop,6,168,Frank,Sydney,Laptop,6,168
Frank,Berlin,Monitor,2,897,Frank,Berlin,Monitor,2,897
David,Tokyo,Laptop,7,223,David,Tokyo,Laptop,7,223
Eve,Berlin,Keyboard,9,189,Eve,Berlin,Keyboard,9,189
David,New York,Phone,10,550,David,New York,Phone,10,550
Charlie,Berlin,Phone,9,651,Charlie,Berlin,Phone,9,651
David,Tokyo,Laptop,6,612,David,Tokyo,Laptop,6,612
Eve,Berlin,Mouse,3,344,Eve,Berlin,Mouse,3,344
Frank,London,Laptop,4,160,Frank,London,Laptop,4,160
Frank,Tokyo,Mouse,2,464,Frank,Tokyo,Mouse,2,464
Bob,Sydney,Tablet,8,731,Bob,Sydney,Tablet,8,731
Alice,Tokyo,Tablet,7,555,Alice,Tokyo,Tablet,7,555
Frank,Paris,Mouse,4,512,Frank,Paris,Mouse,4,512
Frank,Sydney,Laptop,5,694,Frank,Sydney,Laptop,5,694
Charlie,Tokyo,Keyboard,5,301,Charlie,Tokyo,Keyboard,5,301
Frank,London,Keyboard,8,276,Frank,London,Keyboard,8,276
David,Tokyo,Keyboard,7,217,David,Tokyo,Keyboard,7,217
Alice,London,Tablet,2,918,Alice,London,Tablet,2,918
Charlie,Paris,Tablet,3,108,Charlie,Paris,Tablet,3,108
Eve,Berlin,Monitor,4,745,Eve,Berlin,Monitor,4,745
Eve,New York,Monitor,2,732,Eve,New York,Monitor,2,732
Charlie,Berlin,Keyboard,7,535,Charlie,Berlin,Keyboard,7,535
Charlie,Sydney,Tablet,6,773,Charlie,Sydney,Tablet,6,773
Frank,Paris,Keyboard,9,181,Frank,Paris,Keyboard,9,181
Bob,Tokyo,Tablet,9,539,Bob,Tokyo,Tablet,9,539
Alice,Berlin,Keyboard,3,800,Alice,Berlin,Keyboard,3,800
Eve,New York,Keyboard,3,834,Eve,New York,Keyboard,3,834
David,Tokyo,Phone,7,753,David,Tokyo,Phone,7,753
Eve,Berlin,Laptop,5,728,Eve,Berlin,Laptop,5,728
David,Sydney,Laptop,1,407,David,Sydney,Laptop,1,407
Frank,New York,Tablet,10,566,Frank,New York,Tablet,10,566
Frank,Tokyo,Mouse,9,199,Frank,Tokyo,Mouse,9,199
David,Tokyo,Phone,2,433,David,Tokyo,Phone,2,433
Alice,Sydney,Tablet,6,412,Alice,Sydney,Tablet,6,412
Eve,New York,Monitor,5,364,Eve,New York,Monitor,5,364
Bob,Tokyo,Tablet,4,213,Bob,Tokyo,Tablet,4,213
Charlie,Paris,Laptop,10,553,Charlie,Paris,Laptop,10,553
Alice,New York,Mouse,1,995,Alice,New York,Mouse,1,995
David,London,Mouse,3,919,David,London,Mouse,3,919
Bob,Paris,Phone,1,425,Bob,Paris,Phone,1,425
Charlie,Sydney,Tablet,5,417,Charlie,Sydney,Tablet,5,417
Bob,Tokyo,Phone,6,775,Bob,Tokyo,Phone,6,775
David,Paris,Keyboard,6,222,David,Paris,Keyboard,6,222
Alice,Sydney,Mouse,4,272,Alice,Sydney,Mouse,4,272
Frank,Paris,Keyboard,10,610,Frank,Paris,Keyboard,10,610
Eve,New York,Monitor,9,677,Eve,New York,Monitor,9,677
Alice,Paris,Tablet,4,433,Alice,Paris,Tablet,4,433
Alice,Berlin,Laptop,1,956,Alice,Berlin,Laptop,1,956
Frank,Paris,Phone,5,325,Frank,Paris,Phone,5,325
Charlie,Tokyo,Monitor,10,732,Charlie,Tokyo,Monitor,10,732
Charlie,Sydney,Keyboard,2,596,Charlie,Sydney,Keyboard,2,596
Bob,New York,Mouse,10,514,Bob,New York,Mouse,10,514
Alice,Tokyo,Phone,3,872,Alice,Tokyo,Phone,3,872
Frank,London,Phone,6,291,Frank,London,Phone,6,291
Eve,Sydney,Mouse,8,654,Eve,Sydney,Mouse,8,654
David,London,Keyboard,10,492,David,London,Keyboard,10,492
Alice,Sydney,Laptop,8,847,Alice,Sydney,Laptop,8,847
David,Sydney,Keyboard,3,794,David,Sydney,Keyboard,3,794
Alice,Sydney,Monitor,5,316,Alice,Sydney,Monitor,5,316
Bob,Berlin,Mouse,9,238,Bob,Berlin,Mouse,9,238
Frank,Paris,Tablet,6,293,Frank,Paris,Tablet,6,293
Frank,New York,Phone,7,401,Frank,New York,Phone,7,401
Bob,New York,Tablet,6,124,Bob,New York,Tablet,6,124
Eve,Tokyo,Keyboard,6,708,Eve,Tokyo,Keyboard,6,708
Charlie,Sydney,Mouse,3,551,Charlie,Sydney,Mouse,3,551
David,London,Monitor,1,576,David,London,Monitor,1,576
Bob,Tokyo,Keyboard,3,652,Bob,Tokyo,Keyboard,3,652
Frank,Sydney,Phone,2,817,Frank,Sydney,Phone,2,817
Bob,Paris,Tablet,4,436,Bob,Paris,Tablet,4,436
David,Sydney,Monitor,2,320,David,Sydney,Monitor,2,320
Bob,Tokyo,Laptop,7,396,Bob,Tokyo,Laptop,7,396
Eve,Sydney,Mouse,9,718,Eve,Sydney,Mouse,9,718
David,London,Keyboard,9,722,David,London,Keyboard,9,722
David,Paris,Monitor,7,292,David,Paris,Monitor,7,292
David,Tokyo,Phone,1,398,David,Tokyo,Phone,1,398
Frank,Berlin,Keyboard,8,359,Frank,Berlin,Keyboard,8,359
Alice,Sydney,Tablet,2,719,Alice,Sydney,Tablet,2,719
Bob,Tokyo,Laptop,10,775,Bob,Tokyo,Laptop,10,775
Charlie,Berlin,Mouse,6,247,Charlie,Berlin,Mouse,6,247
Alice,Sydney,Laptop,4,413,Alice,Sydney,Laptop,4,413
Bob,Paris,Mouse,3,966,Bob,Paris,Mouse,3,966
Alice,Berlin,Monitor,2,668,Alice,Berlin,Monitor,2,668
Bob,Berlin,Keyboard,7,923,Bob,Berlin,Keyboard,7,923
Frank,New York,Phone,2,280,Frank,New York,Phone,2,280
Charlie,Sydney,Monitor,5,421,Charlie,Sydney,Monitor,5,421
Bob,New York,Keyboard,6,185,Bob,New York,Keyboard,6,185
Frank,Berlin,Tablet,7,367,Frank,Berlin,Tablet,7,367
Eve,Tokyo,Laptop,2,861,Eve,Tokyo,Laptop,2,861
Bob,New York,Phone,1,218,Bob,New York,Phone,1,218
Bob,Sydney,Phone,1,460,Bob,Sydney,Phone,1,460
Alice,Paris,Laptop,7,426,Alice,Paris,Laptop,7,426
Alice,London,Phone,8,307,Alice,London,Phone,8,307
Charlie,New York,Monitor,6,508,Charlie,New York,Monitor,6,508
Alice,New York,Mouse,6,979,Alice,New York,Mouse,6,979
Bob,Tokyo,Laptop,10,557,Bob,Tokyo,Laptop,10,557
David,Paris,Keyboard,8,496,David,Paris,Keyboard,8,496
David,London,Tablet,3,554,David,London,Tablet,3,554
David,London,Laptop,8,471,David,London,Laptop,8,471
Frank,New York,Keyboard,7,787,Frank,New York,Keyboard,7,787
Alice,New York,Mouse,8,909,Alice,New York,Mouse,8,909
Bob,Paris,Mouse,5,992,Bob,Paris,Mouse,5,992
David,New York,Laptop,9,930,David,New York,Laptop,9,930
Charlie,Paris,Phone,6,664,Charlie,Paris,Phone,6,664
Frank,Sydney,Laptop,6,840,Frank,Sydney,Laptop,6,840
Eve,Sydney,Mouse,8,251,Eve,Sydney,Mouse,8,251
David,Berlin,Monitor,1,976,David,Berlin,Monitor,1,976
David,Berlin,Laptop,4,558,David,Berlin,Laptop,4,558
David,Paris,Tablet,7,640,David,Paris,Tablet,7,640
Frank,New York,Mouse,4,361,Frank,New York,Mouse,4,361
Bob,Paris,Keyboard,7,631,Bob,Paris,Keyboard,7,631
Alice,New York,Keyboard,1,349,Alice,New York,Keyboard,1,349
Alice,London,Laptop,5,277,Alice,London,Laptop,5,277
Charlie,Berlin,Laptop,3,660,Charlie,Berlin,Laptop,3,660
Frank,Paris,Phone,3,916,Frank,Paris,Phone,3,916
Frank,New York,Phone,9,844,Frank,New York,Phone,9,844
Frank,New York,Tablet,7,471,Frank,New York,Tablet,7,471
David,Paris,Phone,1,139,David,Paris,Phone,1,139
Eve,Berlin,Phone,10,107,Eve,Berlin,Phone,10,107
Bob,Paris,Phone,3,907,Bob,Paris,Phone,3,907
Alice,New York,Laptop,7,762,Alice,New York,Laptop,7,762
Alice,London,Mouse,8,399,Alice,London,Mouse,8,399
Eve,London,Keyboard,3,710,Eve,London,Keyboard,3,710
Frank,Sydney,Mouse,5,868,Frank,Sydney,Mouse,5,868
David,Tokyo,Laptop,2,488,David,Tokyo,Laptop,2,488
Alice,Tokyo,Phone,3,159,Alice,Tokyo,Phone,3,159
David,New York,Monitor,10,632,David,New York,Monitor,10,632
Alice,Sydney,Laptop,10,134,Alice,Sydney,Laptop,10,134
Alice,Sydney,Tablet,7,889,Alice,Sydney,Tablet,7,889
David,London,Phone,7,800,David,London,Phone,7,800
David,Tokyo,Mouse,4,257,David,Tokyo,Mouse,4,257
Bob,Paris,Laptop,8,734,Bob,Paris,Laptop,8,734
Charlie,Tokyo,Phone,7,843,Charlie,Tokyo,Phone,7,843
Eve,Sydney,Tablet,5,225,Eve,Sydney,Tablet,5,225
Charlie,New York,Mouse,2,335,Charlie,New York,Mouse,2,335
Eve,Sydney,Monitor,1,838,Eve,Sydney,Monitor,1,838
Bob,London,Laptop,8,398,Bob,London,Laptop,8,398
David,London,Tablet,1,454,David,London,Tablet,1,454
Eve,London,Mouse,5,867,Eve,London,Mouse,5,867
Eve,Berlin,Phone,10,787,Eve,Berlin,Phone,10,787
Bob,New York,Laptop,2,558,Bob,New York,Laptop,2,558
Alice,Berlin,Keyboard,1,739,Alice,Berlin,Keyboard,1,739
Alice,New York,Monitor,4,108,Alice,New York,Monitor,4,108
Charlie,New York,Mouse,3,348,Charlie,New York,Mouse,3,348
Charlie,London,Laptop,3,910,Charlie,London,Laptop,3,910
Alice,Sydney,Mouse,9,170,Alice,Sydney,Mouse,9,170
David,Berlin,Tablet,10,402,David,Berlin,Tablet,10,402
Bob,Tokyo,Mouse,3,890,Bob,Tokyo,Mouse,3,890
Bob,Sydney,Phone,10,144,Bob,Sydney,Phone,10,144
Bob,London,Phone,6,996,Bob,London,Phone,6,996
Charlie,New York,Tablet,4,757,Charlie,New York,Tablet,4,757
Frank,Sydney,Phone,10,323,Frank,Sydney,Phone,10,323
Eve,Sydney,Keyboard,7,259,Eve,Sydney,Keyboard,7,259
Eve,London,Phone,4,115,Eve,London,Phone,4,115
Eve,Berlin,Phone,6,214,Eve,Berlin,Phone,6,214
Bob,New York,Mouse,10,122,Bob,New York,Mouse,10,122
Charlie,Berlin,Phone,1,774,Charlie,Berlin,Phone,1,774
Bob,Paris,Monitor,9,719,Bob,Paris,Monitor,9,719
Frank,London,Monitor,4,248,Frank,London,Monitor,4,248
Charlie,Berlin,Monitor,9,754,Charlie,Berlin,Monitor,9,754
Bob,New York,Phone,1,468,Bob,New York,Phone,1,468
Charlie,Sydney,Phone,2,110,Charlie,Sydney,Phone,2,110
Charlie,Tokyo,Monitor,1,519,Charlie,Tokyo,Monitor,1,519
David,Paris,Phone,8,963,David,Paris,Phone,8,963
Eve,Sydney,Keyboard,8,498,Eve,Sydney,Keyboard,8,498
Eve,Paris,Monitor,10,998,Eve,Paris,Monitor,10,998
Charlie,Paris,Phone,3,321,Charlie,Paris,Phone,3,321
Charlie,Sydney,Tablet,8,139,Charlie,Sydney,Tablet,8,139
David,Paris,Tablet,4,231,David,Paris,Tablet,4,231
Bob,London,Phone,10,454,Bob,London,Phone,10,454
Charlie,Sydney,Tablet,8,486,Charlie,Sydney,Tablet,8,486
Charlie,Sydney,Tablet,3,917,Charlie,Sydney,Tablet,3,917
Frank,Sydney,Laptop,7,680,Frank,Sydney,Laptop,7,680
Alice,Tokyo,Phone,8,740,Alice,Tokyo,Phone,8,740
David,Sydney,Phone,6,999,David,Sydney,Phone,6,999
Alice,London,Tablet,10,109,Alice,London,Tablet,10,109
Charlie,Sydney,Keyboard,5,899,Charlie,Sydney,Keyboard,5,899
Bob,Tokyo,Monitor,10,864,Bob,Tokyo,Monitor,10,864
David,Paris,Laptop,7,385,David,Paris,Laptop,7,385
Alice,London,Laptop,5,603,Alice,London,Laptop,5,603
David,Berlin,Tablet,1,215,David,Berlin,Tablet,1,215
Eve,New York,Phone,8,237,Eve,New York,Phone,8,237
Eve,Paris,Tablet,2,578,Eve,Paris,Tablet,2,578
Bob,Sydney,Keyboard,1,821,Bob,Sydney,Keyboard,1,821
Bob,Tokyo,Keyboard,9,197,Bob,Tokyo,Keyboard,9,197
Eve,Tokyo,Keyboard,7,778,Eve,Tokyo,Keyboard,7,778
Frank,Berlin,Mouse,10,198,Frank,Berlin,Mouse,10,198
Bob,Paris,Tablet,4,611,Bob,Paris,Tablet,4,611
Frank,Sydney,Keyboard,5,626,Frank,Sydney,Keyboard,5,626
David,Tokyo,Laptop,9,417,David,Tokyo,Laptop,9,417
Charlie,Sydney,Keyboard,1,557,Charlie,Sydney,Keyboard,1,557
Eve,Paris,Mouse,2,400,Eve,Paris,Mouse,2,400
Bob,Sydney,Monitor,10,578,Bob,Sydney,Monitor,10,578
Frank,Tokyo,Keyboard,5,786,Frank,Tokyo,Keyboard,5,786
Alice,London,Keyboard,4,865,Alice,London,Keyboard,4,865
Alice,Sydney,Mouse,7,729,Alice,Sydney,Mouse,7,729
Frank,Paris,Keyboard,2,278,Frank,Paris,Keyboard,2,278
Alice,Tokyo,Phone,6,618,Alice,Tokyo,Phone,6,618
Eve,Paris,Phone,2,601,Eve,Paris,Phone,2,601
David,London,Keyboard,8,519,David,London,Keyboard,8,519
Charlie,Sydney,Keyboard,8,201,Charlie,Sydney,Keyboard,8,201
David,Berlin,Monitor,8,300,David,Berlin,Monitor,8,300
Charlie,Berlin,Tablet,10,800,Charlie,Berlin,Tablet,10,800
David,Berlin,Mouse,5,712,David,Berlin,Mouse,5,712
Eve,Berlin,Phone,5,699,Eve,Berlin,Phone,5,699
